,CXSE3.SA,ANIM3.SA,EGIE3.SA,BSLI4.SA,GRND3.SA,BEES3.SA,HBOR3.SA,WIZC3.SA,MTRE3.SA,PNVL3.SA,BBSE3.SA,GMAT3.SA,BLAU3.SA,DIRR3.SA,BRSR5.SA,CGRA4.SA,ENGI4.SA,FESA3.SA,GEPA3.SA,GEPA4.SA,SOJA3.SA,TAEE3.SA,TASA3.SA,TFCO4.SA,COCE5.SA,CPFE3.SA,SAPR3.SA,ALUP3.SA,EVEN3.SA,SEER3.SA,B3SA3.SA,CPLE3.SA,EUCA3.SA,HBSA3.SA,LAND3.SA,TAEE4.SA,VIVT3.SA,CASH3.SA,CMIN3.SA,USIM3.SA,USIM5.SA,CMIG3.SA,ESPA3.SA,ITUB4.SA,KLBN11.SA,TOTS3.SA,KLBN3.SA,OIBR4.SA,RANI3.SA,BMIN4.SA,ENEV3.SA,EQTL3.SA,RCSL4.SA,SUZB3.SA,ENGI3.SA,SMFT3.SA,TRIS3.SA,SBFG3.SA,JHSF3.SA,ONCO3.SA,LAVV3.SA,BMEB4.SA,HYPE3.SA,MILS3.SA,SANB11.SA,CYRE3.SA,CEAB3.SA,EZTC3.SA,RAIZ4.SA,NEOE3.SA,FESA4.SA,WEGE3.SA,TASA4.SA,BRAV3.SA,UNIP5.SA,SANB3.SA,ITSA4.SA,BRGE3.SA,RECV3.SA,QUAL3.SA,MBRF3.SA,EKTR3.SA,BEES4.SA,LWSA3.SA,EMBJ3.SA,CLSC3.SA,CRIV3.SA,KEPL3.SA,TAEE11.SA,UNIP6.SA,AGRO3.SA,POSI3.SA,CRIV4.SA,BRGE5.SA,BAZA3.SA,BRGE12.SA,KLBN4.SA,BRGE11.SA,CGRA3.SA,EUCA4.SA,AURE3.SA,BRGE6.SA,CLSC4.SA,LEVE3.SA,PDGR3.SA,SMTO3.SA,ITSA3.SA,AMBP3.SA,RAIL3.SA,CAML3.SA,BPAC11.SA,BRSR6.SA,SANB4.SA,BRAP4.SA,EMAE4.SA,EKTR4.SA,ASAI3.SA,VALE3.SA,OIBR3.SA,TTEN3.SA,BGIP3.SA,GGPS3.SA,SAPR4.SA,ISAE4.SA,AALR3.SA,BMGB4.SA,RENT3.SA,FRAS3.SA,TEND3.SA,COGN3.SA,INTB3.SA,BBDC3.SA,UNIP3.SA,SYNE3.SA,SAPR11.SA,ALUP11.SA,PSSA3.SA,SAUD3.SA,MATD3.SA,MULT3.SA,RDOR3.SA,TUPY3.SA,HAPV3.SA,AZZA3.SA,ENGI11.SA,PRIO3.SA,BRKM5.SA,DASA3.SA,PETR3.SA,ABEV3.SA,BHIA3.SA,YDUQ3.SA,BBAS3.SA,TIMS3.SA,VBBR3.SA,CSAN3.SA,SIMH3.SA,BBDC4.SA,ROMI3.SA,PETR4.SA,FHER3.SA,PGMN3.SA,FLRY3.SA,VIVA3.SA,IRBR3.SA,LREN3.SA,RADL3.SA,BGIP4.SA,BMEB3.SA,LIGT3.SA,ODPV3.SA,SBSP3.SA,MYPK3.SA,LJQQ3.SA,MRVE3.SA,UGPA3.SA,BRAP3.SA,CSNA3.SA,CURY3.SA,SLCE3.SA,POMO4.SA,RAPT4.SA,BPAC3.SA,GGBR4.SA,ALUP4.SA,BPAC5.SA,BRKM3.SA,BRSR3.SA,BSLI3.SA,IFCM3.SA,ISAE3.SA,ITUB3.SA,PLPL3.SA,CBAV3.SA,ECOR3.SA,GGBR3.SA,JSLG3.SA,PINE4.SA,VAMO3.SA,VULC3.SA,BEEF3.SA,CMIG4.SA,GOAU4.SA,DXCO3.SA,PMAM3.SA,ALOS3.SA,AXIA3.SA,MGLU3.SA,IGTI11.SA,PCAR3.SA,ALPA4.SA,MDIA3.SA,AMAR3.SA,CSMG3.SA,MOVI3.SA,AXIA6.SA,AZEV4.SA
2026-10-05,36.1293,35.9175,146.0902,23.8275,7.2314,28.1854,66.8983,16.1351,9.3973,41.1801,57.4322,23.1149,45.9578,59.6067,39894.3934,88.7251,224.5211,2449.8682,488.8946,1010621.9709,19.8936,24.9721,16.621,102.5725,54.1225,194.0523,17.7975,39.0181,41.6985,72.0079,24.4576,29.2609,56.1781,7.8625,18.2644,18.5704,77.0108,7.5708,9.1926,989.1557,2776.8912,28.6557,1.5813,62.5045,22.1093,4552.9305,4.3551,3.0232,13.9761,28.7764,104.3274,65.3221,0.9179,66.5787,17.2406,38.116,10.139,18.2517,76.3714,4.7909,22.1455,141.0509,30.6237,20.4139,41.9373,132.2537,55.6456,25.905,967.2406,43.8991,7.9476,55.6743,8.3233,26.6204,73.4159,15.5509,16.0097,14.442,13.4971,1.9389,15.9651,58.5952,9.9312,4.3414,73.1432,119.9798,7.1013,6.9429,39.9813,60.652,18.5154,4.4288,6.7654,13.2833,74.5017,13.2517,3.0082,13.0248,23.8014,26.493,12.6891,12.8633,125.2838,32.8297,11.4569,17.3339,12.3303,0.1615,13.0957,5.7439,50.9179,13.3912,13.2686,19.3787,23.3337,31.2088,8.0994,65.6851,0.139,12.7728,47.2801,8.4879,4.9188,21.8089,2.5832,3.5633,29.6573,15.5106,23.9206,1.6906,9.1018,10.5765,40.5199,2.609,24.4785,22.0823,29.8985,9.5331,0.908,20.4083,15.1048,8.229,6.8386,9.4741,29.9973,33.7403,0.1806,0.0022,29.3789,10.9806,0.1072,4.045,9.8158,2.3495,2.1143,0.116,3.1877,11.3354,4.3114,16.0863,1.9754,0.1103,5.6092,6.689,31.0301,7.027,9.8984,6.1538,8.1389,0.0833,7.5549,15.6843,5.7976,0.0778,2.6177,1.0823,10.6514,1.1356,16.3476,2.6238,2.5848,2.4426,3.2677,3.2253,2.3563,0.287,3.0164,2.0203,0.2297,0.1086,5.7505,19.9238,2.507,3.3403,3.2503,0.7418,1.0816,1.6205,0.3799,3.9139,0.0255,1.7566,0.2078,3.1077,0.0674,9.5966,9.5397,0.1245,4.8245,0.1846,3.4803,2.7717,0.2888,14.2956,0.2031,11.3731,0.0568
2026-10-06,36.1689,36.4425,147.1576,23.9623,7.2522,28.2902,67.9147,16.2061,9.4461,41.5002,57.5247,23.3522,46.305,60.0696,41547.6933,89.2584,229.0874,2487.7936,497.4258,1068035.2129,19.9875,25.0524,16.6818,103.4509,54.253,195.1726,17.873,39.2632,42.1414,72.8649,24.474,29.4616,56.5154,7.8978,18.2885,18.6148,77.2786,7.6038,9.2357,1014.868,2858.1355,28.6992,1.5891,62.6852,22.122,4674.8317,4.3602,3.0274,13.9813,28.8595,105.1319,65.4942,0.9198,66.7931,17.2493,38.3312,10.188,18.3176,76.9689,4.7861,22.2197,141.4266,30.6539,20.4788,41.9959,134.9683,56.0403,25.9226,1004.1772,43.9836,7.9606,55.9331,8.3232,26.6319,73.4755,15.5882,16.0219,14.446,13.5164,1.9506,15.9385,58.6067,9.9176,4.3551,73.1691,119.8352,7.1013,6.954,39.969,60.7359,18.5264,4.4229,6.7642,13.2825,74.3691,13.2491,3.0113,13.0252,23.8086,26.476,12.68,12.8622,125.2067,32.8145,10.7873,17.3834,12.3251,0.1609,13.0909,5.7296,50.942,13.3799,13.2573,19.3978,23.3669,31.1515,8.0942,65.6694,0.1391,12.752,47.3987,8.4996,4.9151,21.7627,2.5801,3.5516,29.7153,15.4707,23.8996,1.6991,9.0841,10.5804,40.4667,2.6067,24.4215,22.0859,29.8135,9.5247,0.9021,20.3911,15.035,8.2185,6.8191,9.463,29.9209,33.6981,0.1769,0.0021,29.2813,10.944,0.106,4.0671,9.7675,2.3223,2.0891,0.1138,3.1737,11.3354,4.2995,16.0231,1.9644,0.1096,5.5799,6.6728,30.9385,7.0237,9.8682,6.1055,8.0514,0.0828,7.5363,15.646,5.7734,0.0767,2.6078,1.0653,10.6106,1.1279,16.2731,2.5984,2.5661,2.4354,3.2456,3.1983,2.3395,0.2812,3.0081,1.9959,0.2274,0.1074,5.6947,19.7987,2.491,3.3112,3.2171,0.7352,1.0711,1.6078,0.3749,3.9084,0.0249,1.7376,0.2053,3.0959,0.0667,9.5914,9.4451,0.1218,4.7848,0.1823,3.4576,2.7466,0.288,14.1918,0.1997,11.2856,0.0563
2026-10-07,36.2085,36.8591,148.2746,24.1299,7.2602,28.3953,68.8561,16.2329,9.4953,41.7954,57.6356,23.5541,46.4906,60.6227,43286.0467,89.7999,232.69,2522.5194,506.0092,1129242.0669,20.0755,25.1519,16.7694,104.2434,54.3788,196.3345,17.9605,39.4284,42.5585,73.733,24.5221,29.5375,56.8381,7.9363,18.364,18.666,77.4158,7.634,9.2855,1037.9264,2936.9664,28.7413,1.594,62.8603,22.109,4781.6917,4.3647,3.0315,13.9866,28.9245,105.9426,65.624,0.9218,67.0082,17.2478,38.5726,10.2039,18.3717,77.3771,4.7637,22.3128,141.3888,30.6728,20.5671,42.0615,137.0945,56.3832,26.0621,1042.1783,44.0589,7.9741,56.1619,8.321,26.6433,73.5821,15.6151,16.0395,14.4499,13.5366,1.9624,15.9118,58.6177,9.9039,4.3657,73.0818,119.6909,7.1009,6.9573,39.9685,60.7692,18.5211,4.4162,6.7643,13.2816,74.2929,13.2467,3.0088,13.0256,23.8203,26.3963,12.6849,12.861,125.3171,32.7693,10.1979,17.3607,12.3032,0.1602,13.0836,5.7106,50.9051,13.3479,13.2483,19.3972,23.4134,31.1142,8.0761,65.6468,0.1391,12.7348,47.4352,8.4935,4.9121,21.7186,2.577,3.5399,29.6629,15.4031,23.9212,1.7016,9.0645,10.5665,40.4233,2.6044,24.3801,22.0246,29.7008,9.4975,0.895,20.3471,14.9623,8.2071,6.7936,9.4108,29.8273,33.6969,0.1733,0.0021,29.1743,10.8981,0.1044,4.0852,9.7248,2.2967,2.0658,0.1117,3.1501,11.3222,4.2881,15.9556,1.954,0.1088,5.5508,6.6456,30.8342,7.0106,9.8389,6.057,7.9557,0.0806,7.5073,15.5852,5.7492,0.0755,2.5938,1.0477,10.5699,1.1195,16.2018,2.5732,2.5488,2.4251,3.213,3.1628,2.3193,0.2753,2.9916,1.9747,0.2245,0.1062,5.6313,19.6661,2.4741,3.2787,3.1926,0.7251,1.0599,1.5942,0.3701,3.8853,0.0242,1.7219,0.2013,3.0822,0.0665,9.5257,9.3641,0.1191,4.7421,0.1799,3.4421,2.7185,0.2872,14.1033,0.1953,11.1783,0.0559
2026-10-08,36.2553,37.2874,149.3642,24.3005,7.2513,28.5008,69.9183,16.2781,9.5202,42.0243,57.7352,23.7562,46.8974,61.2262,45097.1327,90.2103,236.4094,2578.324,512.0963,1194131.4023,20.1746,25.2435,16.8361,104.9736,54.5129,197.8605,18.0176,39.5974,42.9199,74.2733,24.5551,29.6162,57.135,7.9648,18.4623,18.7183,77.4428,7.6543,9.3088,1062.7772,3017.9126,28.7703,1.5984,62.9559,22.096,4903.8846,4.3717,3.0357,13.9919,28.9779,106.7433,65.7576,0.9262,67.2951,17.2455,38.6296,10.1921,18.3954,77.8159,4.7346,22.3075,141.4322,30.7002,20.6595,42.1271,138.5488,56.8261,26.0652,1079.0789,44.1365,7.9789,56.3916,8.324,26.6342,73.6728,15.6345,16.0191,14.4544,13.5524,1.9683,15.8852,58.6183,9.89,4.3703,72.899,119.5467,7.1005,6.9606,39.9625,60.8149,18.5085,4.4081,6.7645,13.281,74.2562,13.2445,3.0062,13.026,23.8391,26.3168,12.6884,12.8599,125.1661,32.7241,9.6145,17.3291,12.2817,0.1591,13.0645,5.693,50.8434,13.3169,13.2257,19.3966,23.4659,31.1179,8.0486,65.6678,0.1391,12.7153,47.2857,8.4946,4.9114,21.6686,2.5736,3.5299,29.5252,15.3358,23.9311,1.6897,9.0088,10.5418,40.2843,2.6021,24.3023,21.9591,29.6304,9.4767,0.8871,20.295,14.8625,8.1939,6.7562,9.3326,29.7486,33.7132,0.1697,0.002,29.0788,10.8627,0.1026,4.0766,9.6822,2.2681,2.0426,0.1098,3.1206,11.2883,4.2766,15.8885,1.9447,0.108,5.5218,6.6053,30.6939,6.969,9.8096,6.0059,7.8489,0.0798,7.4699,15.5396,5.7173,0.074,2.5716,1.0276,10.5345,1.11,16.1315,2.5497,2.5317,2.4119,3.178,3.129,2.2996,0.2693,2.9823,1.9524,0.2221,0.105,5.5713,19.5142,2.4562,3.2483,3.1587,0.7135,1.0472,1.5791,0.3647,3.8678,0.0236,1.7035,0.1969,3.0651,0.0661,9.4803,9.2772,0.1165,4.701,0.1775,3.4099,2.6869,0.2864,14.0009,0.1907,11.0653,0.0556
2026-10-09,36.3022,37.7207,150.544,24.4823,7.2527,28.5894,70.9003,16.3205,9.5453,42.2183,57.9086,23.9215,47.2834,61.6911,46983.9944,90.6057,240.0651,2662.2594,517.6117,1261756.4248,20.2742,25.3324,16.927,105.7139,54.6308,200.1539,18.1255,39.6874,43.2913,74.87,24.588,29.7029,57.402,7.9883,18.5473,18.7707,77.3413,7.6729,9.3729,1086.2856,3091.9449,28.8257,1.5977,63.0755,22.1174,5015.7933,4.376,3.0327,14.0175,28.9913,107.3909,65.8915,0.931,67.6185,17.2444,38.6785,10.2347,18.4285,78.2521,4.7384,22.3418,141.3966,30.7276,20.7173,42.1929,139.7122,57.5131,26.1781,1126.1929,44.2081,7.991,56.6348,8.3228,26.618,73.7151,15.6522,16.0409,14.4592,13.5668,1.9749,15.8512,58.6163,9.8761,4.3763,72.9447,119.4628,7.1002,6.9573,39.9757,60.8607,18.5123,4.4025,6.7646,13.2817,74.2251,13.2423,3.0039,13.0275,23.8601,26.2504,12.6892,12.8587,124.9764,32.679,9.0815,17.2916,12.2643,0.158,13.0505,5.683,50.7818,13.3008,13.2115,19.3989,23.4912,31.1204,8.0557,65.698,0.1374,12.6973,47.0999,8.5121,4.9043,21.6583,2.5538,3.52,29.3762,15.2702,23.8091,1.6782,8.9585,10.5171,40.2316,2.5997,24.2251,21.8939,29.5457,9.45,0.8768,20.25,14.7718,8.1807,6.7177,9.2455,29.6572,33.7984,0.1664,0.0019,29.0041,10.8244,0.1012,4.0594,9.6398,2.2386,2.0217,0.1081,3.0916,11.2515,4.2652,15.8431,1.9339,0.1074,5.4903,6.5461,30.5542,6.936,9.7805,5.9645,7.7465,0.0787,7.4296,15.4906,5.6775,0.073,2.5509,1.0048,10.4998,1.1006,16.0255,2.5276,2.5147,2.3987,3.15,3.1059,2.2836,0.2631,2.9647,1.9293,0.2195,0.1038,5.5119,19.3874,2.4398,3.2187,3.1398,0.7039,1.035,1.5629,0.3593,3.8513,0.023,1.6906,0.1935,3.0469,0.0656,9.4379,9.1979,0.114,4.6537,0.1765,3.3832,2.6543,0.2854,13.9173,0.1871,10.9751,0.0552
2026-10-12,36.3752,38.2997,151.5692,24.6477,7.2689,28.6821,72.0884,16.3804,9.5877,42.514,57.9547,24.1795,47.4672,62.2152,48956.2348,91.1108,244.8292,2730.8803,526.809,1330002.7388,20.3851,25.4159,17.0068,106.4778,54.7245,200.9158,18.1529,40.0283,43.7445,75.8809,24.5804,29.8059,57.5102,8.0184,18.5405,18.8099,77.4401,7.6889,9.4041,1109.4064,3175.7443,28.8661,1.6058,63.2252,22.1445,5147.7465,4.3853,3.0365,14.0228,29.0259,108.1533,66.0641,0.9321,67.9602,17.2691,38.7981,10.2767,18.4856,78.8866,4.7495,22.405,141.656,30.7845,20.7325,42.2907,141.758,57.2308,26.3659,1157.712,44.2297,8.0015,56.9048,8.3526,26.616,73.774,15.692,16.0584,14.4629,13.5849,1.9765,15.8247,58.5985,9.8597,4.381,73.1345,119.3672,7.0998,6.9669,39.9612,60.9381,18.5184,4.3969,6.7642,13.2801,74.1159,13.2394,3.007,13.0254,23.8789,26.3202,12.6863,12.8598,124.9382,32.5933,8.7398,17.315,12.2739,0.1579,13.0524,5.6688,50.8412,13.2663,13.1988,19.4011,23.5391,31.062,8.0719,65.6973,0.1375,12.6832,46.8827,8.5078,4.9069,21.6081,2.5567,3.5184,29.3693,15.2381,23.7507,1.6748,8.9469,10.5201,40.2092,2.5995,24.2171,21.8833,29.4972,9.4343,0.8695,20.2271,14.6764,8.1684,6.7,9.2474,29.5947,33.9514,0.1636,0.0019,28.901,10.7919,0.0992,4.0362,9.6032,2.2065,1.9937,0.1062,3.0745,11.2427,4.2535,15.7809,1.9246,0.1068,5.4573,6.5304,30.4694,6.9192,9.7423,5.9134,7.6324,0.0786,7.3984,15.4236,5.6557,0.0716,2.5371,0.9825,10.4611,1.0914,15.9732,2.5027,2.4994,2.3916,3.1243,3.0804,2.2657,0.2576,2.949,1.9131,0.2179,0.1028,5.4709,19.2692,2.418,3.1862,3.1023,0.6932,1.0245,1.5506,0.3559,3.8389,0.0224,1.6728,0.1909,3.0366,0.0646,9.4165,9.1072,0.1115,4.62,0.174,3.362,2.6278,0.2846,13.8511,0.1832,10.9006,0.0546
2026-10-13,36.4548,38.8876,152.6013,24.8371,7.2823,28.7919,73.2964,16.422,9.6347,42.8241,58.048,24.3942,47.8237,62.8274,51001.4267,91.6651,249.8086,2801.3709,535.6655,1402984.7669,20.4873,25.4907,17.0961,107.0795,54.8264,202.0063,18.1907,40.2992,44.2024,76.7532,24.5993,29.8934,57.6332,8.0553,18.5501,18.8367,77.6507,7.7135,9.4429,1138.9401,3269.8498,28.9166,1.6143,63.339,22.1906,5266.415,4.3919,3.0407,14.0281,29.1098,109.0345,66.2134,0.9327,68.1231,17.2932,38.9868,10.3394,18.5428,79.5387,4.7579,22.4245,141.6329,30.8602,20.7562,42.2568,144.3082,57.1386,26.4586,1206.8524,44.3533,8.021,57.1229,8.3402,26.614,73.844,15.6962,16.0514,14.4668,13.5923,1.9781,15.7983,58.5645,9.8468,4.3858,73.3396,119.2892,7.0994,6.9812,39.9489,61.0035,18.5191,4.3952,6.7644,13.2795,74.0466,13.2368,3.0101,13.0261,23.8892,26.3588,12.6858,12.8586,125.1486,32.5905,8.3166,17.3384,12.2869,0.1576,13.0406,5.6547,50.8664,13.2715,13.1889,19.4034,23.5638,31.0049,8.0866,65.6966,0.1375,12.6666,46.6622,8.5195,4.904,21.5547,2.5548,3.5263,29.3822,15.2197,23.7023,1.6721,8.9448,10.524,40.178,2.5975,24.1645,21.8974,29.462,9.399,0.8607,20.1963,14.5837,8.1569,6.6809,9.2364,29.5048,34.1655,0.1603,0.0018,28.7982,10.7559,0.0982,4.0199,9.5563,2.1856,1.9665,0.1043,3.0571,11.2292,4.2418,15.7208,1.9156,0.1062,5.4245,6.5127,30.3794,6.9043,9.7143,5.8635,7.5472,0.0768,7.3671,15.3741,5.6379,0.0707,2.53,0.9604,10.4234,1.0824,15.9106,2.4782,2.4902,2.385,3.0999,3.0552,2.2486,0.2523,2.9407,1.8915,0.2164,0.1019,5.4159,19.129,2.3937,3.154,3.0782,0.6832,1.0137,1.5356,0.3521,3.832,0.0218,1.6561,0.1883,3.0247,0.0637,9.3693,9.0174,0.1091,4.5821,0.1713,3.3409,2.6036,0.2836,13.756,0.1798,10.819,0.0541
2026-10-14,36.5346,39.3607,153.6837,25.0305,7.2893,28.9056,74.4272,16.4673,9.6774,43.1225,58.1599,24.5883,48.0139,63.4125,53135.3239,92.2092,253.737,2874.1982,545.1854,1480377.9012,20.5899,25.5904,17.1601,107.8374,54.9233,202.8641,18.2367,40.4576,44.6331,77.6419,24.6449,29.9696,57.8037,8.0954,18.6116,18.8702,77.803,7.7363,9.4884,1165.7274,3361.958,28.9659,1.62,63.455,22.194,5401.4823,4.3979,3.0448,14.0302,29.1753,109.7796,66.3355,0.9369,68.2738,17.3071,39.2019,10.3482,18.5881,79.9606,4.7726,22.4817,141.6097,30.9027,20.7667,42.3388,146.1783,57.0388,26.5831,1248.2896,44.4678,8.0438,57.4171,8.3262,26.6121,73.9727,15.6948,16.0767,14.4708,13.6058,1.9797,15.7719,58.5416,9.834,4.3843,73.4318,119.2112,7.0991,6.9892,39.9485,61.0444,18.5199,4.3918,6.7645,13.2789,73.9942,13.2344,3.0073,13.0269,23.9038,26.3465,12.6922,12.8575,125.0908,32.57,7.9139,17.2784,12.2832,0.1571,13.0252,5.636,50.8367,13.2534,13.1866,19.4057,23.6253,30.9677,8.0955,65.689,0.1375,12.6576,46.438,8.5152,4.9018,21.4995,2.5557,3.535,29.3097,15.1754,23.6539,1.6635,8.941,10.5096,40.1468,2.5954,24.1308,21.8389,29.4031,9.3767,0.8513,20.1443,14.4884,8.1445,6.656,9.2054,29.4126,34.1134,0.1571,0.0018,28.693,10.712,0.0966,4.0052,9.5147,2.1588,1.9423,0.1024,3.0307,11.1999,4.2305,15.6546,1.9067,0.1053,5.3919,6.4843,30.277,6.8839,9.684,5.814,7.4605,0.0764,7.3353,15.314,5.6216,0.0694,2.5202,0.9377,10.3965,1.0727,15.844,2.4541,2.478,2.3754,3.0639,3.0218,2.2255,0.2468,2.9243,1.872,0.2143,0.101,5.3709,18.9879,2.3686,3.1221,3.0422,0.6717,1.0026,1.5198,0.3502,3.8201,0.0212,1.6396,0.1845,3.011,0.0632,9.3096,8.9379,0.1066,4.5372,0.1689,3.3223,2.5765,0.2827,13.6699,0.1755,10.7187,0.0537
2026-10-15,36.6217,39.7251,154.85,25.2271,7.2918,29.0474,75.5754,16.5055,9.706,43.3473,58.2567,24.7132,48.457,63.9461,55358.5031,92.6186,257.7928,2958.7075,552.3024,1560627.3916,20.6911,25.6818,17.2543,108.5318,55.0286,204.4137,18.3001,40.6387,45.0122,78.1847,24.6878,30.0496,58.0306,8.1254,18.6793,18.9105,77.8445,7.7569,9.5311,1195.0997,3456.5933,29.0034,1.6253,63.5616,22.1938,5522.6543,4.4039,3.0496,14.0322,29.2292,110.7235,66.363,0.9399,68.5119,17.3202,39.251,10.3572,18.6216,80.4141,4.7827,22.4242,141.6677,30.9196,20.7893,42.4181,146.1096,56.9719,26.5788,1309.3217,44.5789,8.0607,57.6372,8.3202,26.6029,74.0,15.6934,16.0816,14.4752,13.601,1.9813,15.7455,58.5162,9.8213,4.3778,73.385,119.1332,7.0987,6.9941,39.9425,61.0448,18.5294,4.387,6.7647,13.2788,73.9576,13.2332,3.0045,13.0276,23.9396,26.3276,12.6958,12.8563,125.3289,32.5495,7.5041,17.2351,12.2771,0.1562,12.9986,5.6181,50.7105,13.2256,13.1782,19.4079,23.676,30.9715,8.0746,65.7078,0.1376,12.6463,46.2385,8.5018,4.9015,21.4444,2.5561,3.5295,29.1836,15.14,23.5939,1.6509,8.9087,10.4886,40.0811,2.5917,24.0253,21.7756,29.3422,9.3565,0.8425,20.0757,14.3777,8.1298,6.6193,9.159,29.3265,34.041,0.1538,0.0017,28.5966,10.6716,0.0951,3.9869,9.4695,2.1323,1.9159,0.1007,3.0004,11.1733,4.2192,15.5887,1.8985,0.1045,5.3595,6.447,30.1392,6.8344,9.649,5.7554,7.3658,0.0746,7.2986,15.2722,5.5995,0.0681,2.4977,0.9159,10.3632,1.0635,15.7784,2.4317,2.4659,2.3629,3.0331,2.9901,2.2063,0.2413,2.9163,1.8511,0.2125,0.0999,5.3165,18.8451,2.35,3.0922,3.0111,0.6601,0.9903,1.5027,0.3442,3.8113,0.0207,1.6231,0.1803,2.994,0.0626,9.2379,8.8529,0.1041,4.4904,0.1663,3.2982,2.5461,0.2817,13.569,0.1715,10.6104,0.0533
2026-10-16,36.732,40.0929,156.1102,25.4356,7.2918,29.1737,76.6368,16.5438,9.7347,43.5359,58.4281,24.8265,48.8157,64.2377,57669.6898,93.0125,261.7792,3048.0589,558.3276,1645227.1095,20.7916,25.7712,17.319,109.0914,55.1165,206.5517,18.3975,40.7215,45.4017,78.7611,24.7465,30.1378,58.2295,8.1493,18.7859,18.9508,77.7728,7.7756,9.5892,1222.0383,3543.4183,29.0677,1.6251,63.6926,22.207,5666.0714,4.4082,3.0473,14.0558,29.2042,111.4038,66.4225,0.9413,68.7891,17.3419,39.2918,10.3729,18.6551,80.8648,4.8054,22.384,141.5299,30.967,20.8161,42.4975,146.3952,57.1193,26.6468,1361.9898,44.6794,8.0953,57.9162,8.31,26.5866,73.9781,15.6937,16.1004,14.4801,13.597,1.9829,15.7118,58.5114,9.8085,4.3726,73.531,119.1412,7.0983,6.9924,39.9805,61.0547,18.5385,4.3777,6.7648,13.28,73.9267,13.2319,3.0019,13.0294,24.0216,26.3011,12.6967,12.8552,125.2235,32.5291,7.1132,17.1766,12.2709,0.1553,12.9699,5.6077,50.5847,13.2154,13.1698,19.4102,23.7281,30.9739,8.0761,65.7266,0.1359,12.6309,45.9566,8.4995,4.8947,21.433,2.5404,3.5232,29.1351,15.1045,23.5132,1.6383,8.8789,10.4677,40.0313,2.5883,23.9395,21.7126,29.2773,9.3283,0.8305,20.0057,14.2899,8.111,6.5816,9.1052,29.2278,33.9671,0.1508,0.0016,28.5207,10.6294,0.0934,3.9683,9.4245,2.1048,1.8944,0.0991,2.9749,11.1429,4.208,15.5485,1.891,0.1039,5.329,6.3951,30.0021,6.8062,9.6143,5.7064,7.2646,0.0749,7.2607,15.2271,5.5659,0.0668,2.4798,0.8946,10.3312,1.0544,15.6778,2.4106,2.4537,2.3505,2.9951,2.9686,2.1908,0.2359,2.9001,1.8292,0.2099,0.099,5.2668,18.7337,2.3344,3.064,2.9892,0.6511,0.9783,1.4845,0.3393,3.8003,0.0202,1.6119,0.1766,2.9761,0.062,9.1668,8.7793,0.1019,4.449,0.1654,3.2755,2.5148,0.2807,13.4863,0.1679,10.5264,0.0528
2026-10-19,36.8415,40.5607,157.2311,25.61,7.3072,29.3251,77.9754,16.6066,9.7745,43.8277,58.471,24.9897,49.0378,64.7183,59980.1566,93.5854,267.0415,3126.7367,565.8496,1730183.9159,20.9021,25.8591,17.4259,110.055,55.1913,207.1746,18.4211,41.0678,45.877,79.7869,24.7715,30.2295,58.4784,8.1842,18.7791,18.9785,77.9434,7.7919,9.6097,1250.0049,3651.2768,29.1104,1.6334,63.8633,22.2283,5793.7964,4.4187,3.0554,14.0585,29.2006,112.2073,66.5452,0.9439,68.9487,17.3661,39.3632,10.3887,18.7187,81.5645,4.8779,22.4112,141.9246,31.034,20.8545,42.6092,147.5178,57.203,26.7278,1421.4359,44.683,8.1421,58.0586,8.3189,26.5914,74.1025,15.7225,16.0966,14.4838,13.5969,1.9849,15.6856,58.4966,9.8168,4.3769,73.7673,119.0568,7.0979,7.0018,39.9942,61.1152,18.5364,4.3723,6.7651,13.2763,73.7372,13.2293,3.0054,13.0273,24.0591,26.3659,12.6922,12.8563,125.4351,32.4776,6.8049,17.1873,12.2862,0.1554,12.9551,5.5933,50.6129,13.2078,13.1662,19.4107,23.7876,30.9158,8.0613,65.7259,0.1359,12.6145,45.7486,8.5017,4.9014,21.3813,2.543,3.5129,29.1228,15.0949,23.4679,1.6353,8.8693,10.4461,39.9926,2.5856,23.9178,21.6958,29.2634,9.3129,0.8274,19.9588,14.2148,8.0822,6.555,9.1174,29.1818,33.8952,0.1483,0.0016,28.4195,10.5802,0.0917,3.9522,9.3897,2.0753,1.8667,0.0973,2.9687,11.126,4.1965,15.49,1.8834,0.1035,5.2976,6.3814,29.9188,6.7833,9.5902,5.6481,7.1596,0.072,7.2316,15.1711,5.5378,0.066,2.461,0.874,10.3011,1.0488,15.6138,2.3869,2.4414,2.3443,2.9723,2.9442,2.1735,0.2313,2.8931,1.8142,0.2077,0.0982,5.2152,18.621,2.3136,3.033,2.9542,0.6426,0.9693,1.472,0.3366,3.794,0.0197,1.5958,0.1735,2.9661,0.0608,9.1041,8.7017,0.0994,4.4078,0.1627,3.2613,2.4895,0.2804,13.4197,0.1649,10.4548,0.0522
